CdAponOrNu;FZZ_URB_%;FZZ_RUR_%;FZZ_NAT_%;ID;Cod_Regiao;Cod_UF;TIPO;Cod_Mun
0;8,116330;3,394060;88,489610;1;3;35;16;0
0;99,430210;0,569790;0,000000;2;2;29;1;0
0;68,880590;31,119410;0,000000;3;2;29;2;0
0;0,000000;2,458010;97,541990;4;1;13;16;0
0;0,000000;0,030520;99,969480;5;1;13;16;0
0;2,663580;0,000000;97,336420;6;4;43;16;0
0;0,000000;0,000000;100,000000;7;4;43;16;0
0;25,936580;0,000000;74,063420;8;4;43;9;0
0;0,000000;0,000000;100,000000;9;4;43;16;0
0;0,725420;1,034280;98,240300;10;4;43;16;0
0;48,700280;0,000000;51,299720;11;4;43;9;0
0;100,000000;0,000000;0,000000;12;4;43;1;0
0;100,000000;0,000000;0,000000;13;4;43;1;0
0;69,235340;0,000000;30,764660;14;4;43;4;0
0;82,255420;0,000000;17,744580;15;4;43;1;0
0;0,000000;0,000000;100,000000;16;4;43;16;0
0;0,000000;21,302350;78,697650;17;4;43;16;0
0;97,383610;0,000000;2,616390;18;4;43;1;0
0;100,000000;0,000000;0,000000;19;4;43;1;0
0;100,000000;0,000000;0,000000;20;4;43;1;0
0;0,000000;0,000000;100,000000;21;4;43;16;0
0;0,000000;26,526850;73,473150;22;4;43;14;0
0;0,000000;100,000000;0,000000;23;4;43;10;0
0;0,000000;100,000000;0,000000;24;4;43;10;0
0;100,000000;0,000000;0,000000;25;4;43;1;0
0;100,000000;0,000000;0,000000;26;4;43;1;0
0;0,000000;100,000000;0,000000;27;4;43;10;0
0;0,000000;81,751030;18,248970;28;4;43;10;0
0;0,000000;0,000000;100,000000;29;4;43;16;0
0;0,000000;0,000000;100,000000;30;4;43;16;0
0;12,945490;87,054510;0,000000;31;4;43;10;0
0;0,000000;100,000000;0,000000;32;4;43;10;0
0;0,000000;100,000000;0,000000;33;4;43;10;0
0;79,106710;0,000000;20,893290;34;4;43;1;0
0;100,000000;0,000000;0,000000;35;4;43;1;0
0;0,000000;100,000000;0,000000;36;4;43;10;0
0;0,000000;100,000000;0,000000;37;4;43;10;0
0;0,000000;0,142550;99,857450;38;4;43;16;0
0;0,000000;100,000000;0,000000;39;4;43;10;0
0;0,000000;100,000000;0,000000;40;4;43;10;0
0;0,000000;100,000000;0,000000;41;4;43;10;0
0;0,000000;0,000000;100,000000;42;4;43;16;0
0;0,000000;100,000000;0,000000;43;4;43;10;0
0;0,000000;0,000000;100,000000;44;4;43;16;0
0;0,000000;0,000000;100,000000;45;4;43;16;0
0;6,586100;93,413900;0,000000;46;4;43;10;0
0;100,000000;0,000000;0,000000;47;4;43;1;0
0;0,000000;100,000000;0,000000;48;4;43;10;0
0;0,000000;100,000000;0,000000;49;4;43;10;0
0;0,000000;0,000000;100,000000;50;4;43;16;0
0;0,000000;0,000000;100,000000;51;4;43;16;0
0;0,000000;0,000000;100,000000;52;4;43;16;0
0;0,000000;100,000000;0,000000;53;4;43;10;0
0;0,000000;100,000000;0,000000;54;4;43;10;0
0;0,000000;3,964050;96,035950;55;4;43;16;0
0;16,864760;83,135240;0,000000;56;4;43;10;0
0;71,689690;0,000000;28,310310;57;4;43;4;0
0;2,547860;4,127490;93,324650;58;4;43;16;0
0;0,000000;59,950840;40,049160;59;4;43;12;0
0;32,674190;67,325810;0,000000;60;4;43;5;0
0;100,000000;0,000000;0,000000;61;4;43;1;0
0;0,000000;0,000000;100,000000;62;4;43;16;0
0;100,000000;0,000000;0,000000;63;4;43;1;0
0;0,000000;7,775820;92,224180;64;4;43;16;0
0;0,000000;100,000000;0,000000;65;4;43;10;0
0;0,000000;0,533790;99,466210;66;4;43;16;0
0;0,000000;2,829100;97,170900;67;4;43;16;0
0;45,445130;0,000000;54,554870;68;4;43;9;0
0;22,193400;70,731710;7,074900;69;4;43;11;0
0;100,000000;0,000000;0,000000;70;4;43;1;0
0;100,000000;0,000000;0,000000;71;4;43;1;0
0;100,000000;0,000000;0,000000;72;4;43;1;0
0;100,000000;0,000000;0,000000;73;4;43;1;0
0;71,064730;0,000000;28,935270;74;4;43;4;0
0;100,000000;0,000000;0,000000;75;4;43;1;0
0;0,000000;100,000000;0,000000;76;4;43;10;0
0;28,418200;54,826700;16,755100;77;4;43;5;0
0;0,000000;0,000000;100,000000;78;4;43;16;0
0;0,000000;9,130810;90,869190;79;4;43;16;0
0;16,157560;83,842440;0,000000;80;4;43;10;0
0;0,000000;17,728690;82,271310;81;4;43;16;0
0;0,000000;0,000000;100,000000;82;4;43;16;0
0;100,000000;0,000000;0,000000;83;4;43;1;0
0;100,000000;0,000000;0,000000;84;4;43;1;0
0;7,240200;92,681150;0,078650;85;4;43;10;0
0;100,000000;0,000000;0,000000;86;4;43;1;0
0;13,270600;86,729400;0,000000;87;4;43;10;0
0;0,184000;0,255630;99,560380;88;4;43;16;0
0;100,000000;0,000000;0,000000;89;4;43;1;0
0;100,000000;0,000000;0,000000;90;4;43;1;0
0;100,000000;0,000000;0,000000;91;4;43;1;0
0;100,000000;0,000000;0,000000;92;4;43;1;0
0;100,000000;0,000000;0,000000;93;4;43;1;0
0;100,000000;0,000000;0,000000;94;4;43;1;0
0;100,000000;0,000000;0,000000;95;4;43;1;0
0;100,000000;0,000000;0,000000;96;4;43;1;0
0;100,000000;0,000000;0,000000;97;4;43;1;0
0;100,000000;0,000000;0,000000;98;4;43;1;0
0;0,000000;100,000000;0,000000;99;4;43;10;0
0;32,438530;67,561470;0,000000;100;4;43;5;0
0;100,000000;0,000000;0,000000;101;4;43;1;0
0;76,332400;19,359850;4,307750;102;4;43;1;0
0;0,000000;100,000000;0,000000;103;4;43;10;0
0;0,000000;1,695110;98,304890;104;4;43;16;0
0;65,761020;34,238980;0,000000;105;4;43;2;0
0;6,585970;37,830080;55,583950;106;4;43;14;0
0;0,000000;44,342010;55,657990;107;4;43;14;0
0;0,000000;100,000000;0,000000;108;4;43;10;0
0;100,000000;0,000000;0,000000;109;4;43;1;0
0;100,000000;0,000000;0,000000;110;4;43;1;0
0;35,086170;64,913830;0,000000;111;4;43;5;0
0;8,107060;4,065470;87,827470;112;4;43;16;0
0;41,062720;0,000000;58,937280;113;4;43;9;0
0;0,000000;94,789870;5,210130;114;4;43;10;0
0;100,000000;0,000000;0,000000;115;4;43;1;0
0;20,142760;79,857240;0,000000;116;4;43;10;0
0;0,000000;3,272810;96,727190;117;4;43;16;0
0;46,007600;53,992400;0,000000;118;4;43;5;0
0;0,000000;35,744870;64,255130;119;4;43;14;0
0;0,000000;13,746800;86,253200;120;4;43;16;0
0;0,000000;0,000000;100,000000;121;4;43;16;0
0;100,000000;0,000000;0,000000;122;4;43;1;0
0;100,000000;0,000000;0,000000;123;4;43;1;0
0;39,585260;60,414740;0,000000;124;4;43;5;0
0;0,000000;100,000000;0,000000;125;4;43;10;0
0;0,000000;100,000000;0,000000;126;4;43;10;0
0;0,000000;100,000000;0,000000;127;4;43;10;0
0;1,091490;7,708880;91,199640;128;4;43;16;0
0;100,000000;0,000000;0,000000;129;4;43;1;0
0;100,000000;0,000000;0,000000;130;4;43;1;0
0;0,000000;100,000000;0,000000;131;4;43;10;0
0;0,000000;100,000000;0,000000;132;4;43;10;0
0;0,000000;100,000000;0,000000;133;4;43;10;0
0;0,000000;100,000000;0,000000;134;4;43;10;0
0;100,000000;0,000000;0,000000;135;4;43;1;0
0;0,000000;92,819920;7,180080;136;4;43;10;0
0;0,000000;66,362180;33,637820;137;4;43;12;0
0;0,000000;0,000000;100,000000;138;4;43;16;0
0;0,000000;100,000000;0,000000;139;4;43;10;0
0;0,000000;100,000000;0,000000;140;4;43;10;0
0;0,000000;100,000000;0,000000;141;4;43;10;0
0;0,000000;96,109780;3,890220;142;4;43;10;0
0;0,000000;100,000000;0,000000;143;4;43;10;0
0;0,000000;100,000000;0,000000;144;4;43;10;0
0;0,000000;100,000000;0,000000;145;4;43;10;0
0;0,000000;100,000000;0,000000;146;4;43;10;0
0;0,000000;70,639290;29,360710;147;4;43;12;0
0;0,000000;100,000000;0,000000;148;4;43;10;0
0;0,000000;100,000000;0,000000;149;4;43;10;0
0;0,000000;100,000000;0,000000;150;4;43;10;0
0;2,776740;97,223260;0,000000;151;4;43;10;0
0;0,000000;100,000000;0,000000;152;4;43;10;0
0;0,000000;10,585370;89,414630;153;4;43;16;0
0;0,000000;100,000000;0,000000;154;4;43;10;0
0;0,000000;100,000000;0,000000;155;4;43;10;0
0;0,000000;100,000000;0,000000;156;4;43;10;0
0;0,000000;71,860670;28,139330;157;4;43;12;0
0;0,000000;100,000000;0,000000;158;4;43;10;0
0;0,000000;0,355830;99,644170;159;4;43;16;0
0;0,000000;100,000000;0,000000;160;4;43;10;0
0;0,000000;100,000000;0,000000;161;4;43;10;0
0;0,000000;81,149700;18,850300;162;4;43;10;0
0;0,000000;100,000000;0,000000;163;4;43;10;0
0;0,000000;100,000000;0,000000;164;4;43;10;0
0;0,000000;100,000000;0,000000;165;4;43;10;0
0;0,000000;100,000000;0,000000;166;4;43;10;0
0;27,741160;72,258840;0,000000;167;4;43;5;0
0;0,000000;100,000000;0,000000;168;4;43;10;0
0;0,000000;100,000000;0,000000;169;4;43;10;0
0;0,000000;100,000000;0,000000;170;4;43;10;0
0;100,000000;0,000000;0,000000;171;4;43;1;0
0;0,000000;100,000000;0,000000;172;4;43;10;0
0;100,000000;0,000000;0,000000;173;4;43;1;0
0;100,000000;0,000000;0,000000;174;4;43;1;0
0;0,000000;100,000000;0,000000;175;4;43;10;0
0;0,000000;100,000000;0,000000;176;4;43;10;0
0;100,000000;0,000000;0,000000;177;4;43;1;0
0;0,000000;100,000000;0,000000;178;4;43;10;0
0;100,000000;0,000000;0,000000;179;4;43;1;0
0;28,386360;71,613640;0,000000;180;4;43;5;0
0;0,000000;100,000000;0,000000;181;4;43;10;0
0;0,000000;16,607850;83,392150;182;4;43;16;0
0;0,000000;100,000000;0,000000;183;4;42;10;0
0;100,000000;0,000000;0,000000;184;4;43;1;0
0;0,000000;100,000000;0,000000;185;4;43;10;0
0;36,959740;59,898200;3,142060;186;4;43;5;0
0;0,000000;100,000000;0,000000;187;4;43;10;0
0;35,032360;64,967640;0,000000;188;4;43;5;0
0;0,000000;59,494710;40,505290;189;4;43;12;0
0;0,000000;68,129490;31,870510;190;4;43;12;0
0;0,000000;15,949890;84,050110;191;4;43;16;0
0;0,000000;99,571900;0,428100;192;4;43;10;0
0;0,000000;100,000000;0,000000;193;4;43;10;0
0;0,000000;100,000000;0,000000;194;4;43;10;0
0;0,000000;0,000000;100,000000;195;4;43;16;0
0;57,104410;42,895590;0,000000;196;4;43;2;0
0;100,000000;0,000000;0,000000;197;4;43;1;0
0;0,000000;100,000000;0,000000;198;4;43;10;0
0;0,000000;100,000000;0,000000;199;4;43;10;0
0;0,000000;69,128010;30,871990;200;4;43;12;0
0;0,000000;100,000000;0,000000;201;4;43;10;0
0;3,075590;96,924410;0,000000;202;4;43;10;0
0;100,000000;0,000000;0,000000;203;4;43;1;0
0;0,000000;1,207970;98,792030;204;4;42;16;0
0;0,000000;32,299290;67,700710;205;4;43;14;0
0;14,162760;5,277040;80,560200;206;4;43;16;0
0;0,000000;12,422810;87,577190;207;4;43;16;0
0;0,000000;100,000000;0,000000;208;4;43;10;0
0;0,000000;100,000000;0,000000;209;4;43;10;0
0;0,000000;100,000000;0,000000;210;4;42;10;0
0;93,779610;6,220390;0,000000;211;4;43;1;0
0;0,000000;100,000000;0,000000;212;4;42;10;0
0;0,000000;100,000000;0,000000;213;4;42;10;0
0;0,000000;100,000000;0,000000;214;4;43;10;0
0;100,000000;0,000000;0,000000;215;4;43;1;0
0;0,000000;100,000000;0,000000;216;4;43;10;0
0;0,000000;100,000000;0,000000;217;4;43;10;0
0;0,000000;100,000000;0,000000;218;4;43;10;0
0;0,000000;100,000000;0,000000;219;4;43;10;0
0;0,000000;100,000000;0,000000;220;4;43;10;0
0;0,000000;100,000000;0,000000;221;4;43;10;0
0;11,524040;88,475960;0,000000;222;4;43;10;0
0;0,000000;100,000000;0,000000;223;4;43;10;0
0;0,000000;100,000000;0,000000;224;4;43;10;0
0;0,000000;100,000000;0,000000;225;4;42;10;0
0;0,000000;100,000000;0,000000;226;4;43;10;0
0;0,000000;100,000000;0,000000;227;4;43;10;0
0;0,000000;100,000000;0,000000;228;4;42;10;0
0;0,000000;100,000000;0,000000;229;4;42;10;0
0;0,000000;100,000000;0,000000;230;4;43;10;0
0;0,000000;100,000000;0,000000;231;4;42;10;0
0;0,000000;100,000000;0,000000;232;4;43;10;0
0;0,050330;11,308510;88,641170;233;4;43;16;0
0;11,673290;88,326710;0,000000;234;4;43;10;0
0;0,000000;100,000000;0,000000;235;4;43;10;0
0;0,000000;100,000000;0,000000;236;4;43;10;0
0;0,000000;100,000000;0,000000;237;4;43;10;0
0;0,000000;100,000000;0,000000;238;4;43;10;0
0;0,000000;0,671550;99,328450;239;4;43;16;0
0;0,000000;100,000000;0,000000;240;4;43;10;0
0;100,000000;0,000000;0,000000;241;4;43;1;0
0;0,000000;6,303840;93,696160;242;4;43;16;0
0;100,000000;0,000000;0,000000;243;4;43;1;0
0;0,000000;91,776030;8,223970;244;4;43;10;0
0;0,000000;100,000000;0,000000;245;4;43;10;0
0;0,000000;100,000000;0,000000;246;4;43;10;0
0;19,746850;80,253150;0,000000;247;4;43;10;0
0;0,000000;100,000000;0,000000;248;4;43;10;0
0;0,000000;100,000000;0,000000;249;4;43;10;0
0;39,518740;52,197520;8,283750;250;4;43;5;0
0;25,978900;74,021100;0,000000;251;4;43;5;0
0;91,376920;0,000000;8,623080;252;4;43;1;0
0;0,000000;100,000000;0,000000;253;4;43;10;0
0;0,000000;100,000000;0,000000;254;4;43;10;0
0;0,000000;0,000000;100,000000;255;4;43;16;0
0;2,443450;91,212020;6,344530;256;4;43;10;0
0;9,063270;90,936730;0,000000;257;4;43;10;0
0;0,000000;16,555150;83,444850;258;4;43;16;0
0;0,000000;99,782420;0,217580;259;4;43;10;0
0;0,000000;100,000000;0,000000;260;4;43;10;0
0;0,000000;100,000000;0,000000;261;4;42;10;0
0;1,271530;98,728470;0,000000;262;4;42;10;0
0;0,000000;69,901030;30,098970;263;4;43;12;0
0;0,000000;95,241750;4,758250;264;4;43;10;0
0;0,000000;100,000000;0,000000;265;4;42;10;0
0;0,000000;100,000000;0,000000;266;4;43;10;0
0;0,000000;100,000000;0,000000;267;4;43;10;0
0;0,000000;100,000000;0,000000;268;4;43;10;0
0;0,000000;100,000000;0,000000;269;4;43;10;0
0;0,000000;77,690940;22,309060;270;4;43;10;0
0;0,000000;100,000000;0,000000;271;4;43;10;0
0;0,000000;100,000000;0,000000;272;4;43;10;0
0;0,000000;100,000000;0,000000;273;4;43;10;0
0;0,000000;100,000000;0,000000;274;4;43;10;0
0;0,000000;100,000000;0,000000;275;4;43;10;0
0;100,000000;0,000000;0,000000;276;4;43;1;0
0;0,000000;100,000000;0,000000;277;4;43;10;0
0;0,000000;100,000000;0,000000;278;4;43;10;0
0;0,000000;100,000000;0,000000;279;4;42;10;0
0;0,000000;100,000000;0,000000;280;4;43;10;0
0;0,000000;100,000000;0,000000;281;4;42;10;0
0;0,000000;100,000000;0,000000;282;4;42;10;0
0;100,000000;0,000000;0,000000;283;4;42;1;0
0;0,000000;100,000000;0,000000;284;4;43;10;0
0;0,000000;100,000000;0,000000;285;4;42;10;0
0;0,000000;100,000000;0,000000;286;4;42;10;0
0;0,000000;100,000000;0,000000;287;4;43;10;0
0;36,000380;4,503900;59,495720;288;4;42;9;0
0;0,000000;92,866030;7,133970;289;4;42;10;0
0;0,000000;100,000000;0,000000;290;4;42;10;0
0;0,000000;50,434530;49,565470;291;4;42;12;0
0;100,000000;0,000000;0,000000;292;4;42;1;0
0;0,000000;100,000000;0,000000;293;4;43;10;0
0;95,902230;4,097770;0,000000;294;4;43;1;0
0;0,000000;100,000000;0,000000;295;4;42;10;0
0;0,000000;100,000000;0,000000;296;4;43;10;0
0;21,523980;78,476020;0,000000;297;4;43;10;0
0;0,000000;100,000000;0,000000;298;4;43;10;0
0;0,000000;100,000000;0,000000;299;4;43;10;0
0;0,000000;100,000000;0,000000;300;4;43;10;0
0;0,000000;85,885800;14,114200;301;4;42;10;0
0;0,000000;100,000000;0,000000;302;4;43;10;0
0;0,000000;100,000000;0,000000;303;4;42;10;0
0;0,000000;100,000000;0,000000;304;4;42;10;0
0;0,000000;100,000000;0,000000;305;4;42;10;0
0;0,000000;100,000000;0,000000;306;4;43;10;0
0;0,000000;100,000000;0,000000;307;4;42;10;0
0;0,000000;100,000000;0,000000;308;4;42;10;0
0;0,000000;100,000000;0,000000;309;4;42;10;0
0;54,991520;45,008480;0,000000;310;4;42;2;0
0;0,000000;62,929550;37,070450;311;4;42;12;0
0;0,000000;16,646760;83,353240;312;4;43;16;0
0;0,000000;100,000000;0,000000;313;4;43;10;0
0;0,000000;100,000000;0,000000;314;4;42;10;0
0;94,388630;5,611370;0,000000;315;4;43;1;0
0;0,000000;100,000000;0,000000;316;4;42;10;0
0;16,895430;83,104570;0,000000;317;4;43;10;0
0;0,000000;100,000000;0,000000;318;4;42;10;0
0;61,062870;38,937130;0,000000;319;4;43;2;0
0;0,000000;100,000000;0,000000;320;4;42;10;0
0;0,000000;100,000000;0,000000;321;4;43;10;0
0;0,000000;100,000000;0,000000;322;4;43;10;0
0;0,000000;100,000000;0,000000;323;4;43;10;0
0;0,000000;100,000000;0,000000;324;4;43;10;0
0;0,000000;100,000000;0,000000;325;4;42;10;0
0;0,000000;100,000000;0,000000;326;4;42;10;0
0;0,000000;100,000000;0,000000;327;4;43;10;0
0;0,000000;100,000000;0,000000;328;4;42;10;0
0;0,000000;100,000000;0,000000;329;4;42;10;0
0;0,000000;100,000000;0,000000;330;4;42;10;0
0;0,000000;100,000000;0,000000;331;4;43;10;0
0;0,000000;100,000000;0,000000;332;4;42;10;0
0;92,581750;7,418250;0,000000;333;4;42;1;0
0;31,944080;58,183580;9,872340;334;4;43;5;0
0;0,000000;100,000000;0,000000;335;4;43;10;0
0;0,000000;100,000000;0,000000;336;4;43;10;0
0;0,000000;4,247340;95,752660;337;4;42;16;0
0;0,000000;46,934280;53,065720;338;4;42;14;0
0;0,000000;6,824500;93,175500;339;4;42;16;0
0;0,000000;100,000000;0,000000;340;4;43;10;0
0;0,000000;100,000000;0,000000;341;4;42;10;0
0;0,000000;23,073460;76,926540;342;4;42;16;0
0;0,000000;100,000000;0,000000;343;4;43;10;0
0;0,000000;100,000000;0,000000;344;4;43;10;0
0;0,000000;92,805890;7,194110;345;4;42;10;0
0;0,000000;0,819780;99,180220;346;4;42;16;0
0;0,000000;100,000000;0,000000;347;4;42;10;0
0;0,000000;100,000000;0,000000;348;4;42;10;0
0;0,000000;33,307620;66,692380;349;4;42;14;0
0;0,000000;100,000000;0,000000;350;4;42;10;0
0;4,185290;95,814710;0,000000;351;4;42;10;0
0;0,000000;100,000000;0,000000;352;4;43;10;0
0;12,343940;87,656060;0,000000;353;4;43;10;0
0;15,698800;84,301200;0,000000;354;4;42;10;0
0;0,000000;89,305760;10,694240;355;4;42;10;0
0;0,000000;0,602800;99,397200;356;4;42;16;0
0;0,000000;100,000000;0,000000;357;4;43;10;0
0;0,000000;60,313040;39,686960;358;4;42;12;0
0;0,000000;100,000000;0,000000;359;4;43;10;0
0;0,000000;100,000000;0,000000;360;4;43;10;0
0;0,000000;100,000000;0,000000;361;4;42;10;0
0;0,000000;100,000000;0,000000;362;4;42;10;0
0;0,000000;100,000000;0,000000;363;4;43;10;0
0;0,000000;100,000000;0,000000;364;4;43;10;0
0;0,000000;0,000000;100,000000;365;4;43;16;0
0;0,000000;91,167510;8,832490;366;4;43;10;0
0;0,000000;1,707470;98,292530;367;4;42;16;0
0;0,000000;0,000000;100,000000;368;4;42;16;0
0;100,000000;0,000000;0,000000;369;4;43;1;0
0;0,000000;100,000000;0,000000;370;4;43;10;0
0;0,000000;100,000000;0,000000;371;4;43;10;0
0;0,000000;100,000000;0,000000;372;4;43;10;0
0;0,000000;100,000000;0,000000;373;4;42;10;0
0;0,000000;100,000000;0,000000;374;4;43;10;0
0;0,000000;82,871560;17,128440;375;4;42;10;0
0;0,000000;100,000000;0,000000;376;4;43;10;0
0;0,000000;100,000000;0,000000;377;4;43;10;0
0;0,000000;100,000000;0,000000;378;4;43;10;0
0;61,562500;38,437500;0,000000;379;4;43;2;0
0;0,000000;100,000000;0,000000;380;4;43;10;0
0;0,000000;100,000000;0,000000;381;4;43;10;0
0;0,000000;100,000000;0,000000;382;4;43;10;0
0;0,000000;100,000000;0,000000;383;4;43;10;0
0;0,000000;100,000000;0,000000;384;4;42;10;0
0;0,000000;100,000000;0,000000;385;4;43;10;0
0;100,000000;0,000000;0,000000;386;4;43;1;0
0;0,000000;39,250940;60,749060;387;4;42;14;0
0;0,000000;100,000000;0,000000;388;4;42;10;0
0;0,000000;100,000000;0,000000;389;4;42;10;0
0;0,000000;100,000000;0,000000;390;4;42;10;0
0;0,000000;95,713670;4,286330;391;4;42;10;0
0;0,000000;0,318460;99,681540;392;4;42;16;0
0;0,000000;0,000000;100,000000;393;4;42;16;0
0;0,000000;100,000000;0,000000;394;4;42;10;0
0;100,000000;0,000000;0,000000;395;4;42;1;0
0;0,000000;100,000000;0,000000;396;4;42;10;0
0;0,000000;100,000000;0,000000;397;4;42;10;0
0;0,000000;100,000000;0,000000;398;4;42;10;0
0;0,000000;100,000000;0,000000;399;4;42;10;0
0;16,897860;83,102140;0,000000;400;4;42;10;0
0;0,000000;100,000000;0,000000;401;4;42;10;0
0;0,000000;37,472130;62,527870;402;4;42;14;0
0;97,727270;2,272730;0,000000;403;4;42;1;0
0;0,000000;100,000000;0,000000;404;4;42;10;0
0;0,000000;100,000000;0,000000;405;4;43;10;0
0;100,000000;0,000000;0,000000;406;4;42;1;0
0;0,000000;100,000000;0,000000;407;4;42;10;0
0;0,000000;5,215160;94,784840;408;4;43;16;0
0;0,000000;2,338540;97,661460;409;4;43;16;0
0;39,779900;60,220100;0,000000;410;4;42;5;0
0;100,000000;0,000000;0,000000;411;4;42;1;0
0;0,000000;100,000000;0,000000;412;4;42;10;0
0;100,000000;0,000000;0,000000;413;4;42;1;0
0;0,000000;100,000000;0,000000;414;4;43;10;0
0;7,354400;92,645600;0,000000;415;4;43;10;0
0;0,000000;100,000000;0,000000;416;4;43;10;0
0;0,000000;100,000000;0,000000;417;4;43;10;0
0;0,000000;100,000000;0,000000;418;4;43;10;0
0;0,000000;100,000000;0,000000;419;4;42;10;0
0;100,000000;0,000000;0,000000;420;4;43;1;0
0;0,000000;100,000000;0,000000;421;4;42;10;0
0;30,117520;24,272490;45,609990;422;4;42;8;0
0;0,000000;100,000000;0,000000;423;4;42;10;0
0;0,000000;100,000000;0,000000;424;4;42;10;0
0;0,000000;12,522050;87,477950;425;4;42;16;0
0;0,000000;2,482960;97,517040;426;4;43;16;0
0;10,171730;89,828270;0,000000;427;4;42;10;0
0;0,000000;100,000000;0,000000;428;4;42;10;0
0;0,000000;100,000000;0,000000;429;4;42;10;0
0;0,000000;100,000000;0,000000;430;4;42;10;0
0;0,000000;100,000000;0,000000;431;4;42;10;0
0;0,000000;0,000000;100,000000;432;4;42;16;0
0;0,000000;100,000000;0,000000;433;4;42;10;0
0;0,000000;100,000000;0,000000;434;4;42;10;0
0;0,000000;100,000000;0,000000;435;4;42;10;0
0;0,000000;0,000000;100,000000;436;4;42;16;0
0;0,000000;10,276320;89,723680;437;4;42;16;0
0;0,000000;100,000000;0,000000;438;4;42;10;0
0;0,000000;0,000000;100,000000;439;4;42;16;0
0;0,000000;100,000000;0,000000;440;4;42;10;0
0;0,000000;100,000000;0,000000;441;4;42;10;0
0;0,000000;100,000000;0,000000;442;4;42;10;0
0;0,000000;100,000000;0,000000;443;4;42;10;0
0;0,000000;100,000000;0,000000;444;4;42;10;0
0;0,000000;100,000000;0,000000;445;4;42;10;0
0;0,000000;100,000000;0,000000;446;4;42;10;0
0;0,000000;100,000000;0,000000;447;4;42;10;0
0;0,000000;100,000000;0,000000;448;4;42;10;0
0;0,000000;100,000000;0,000000;449;4;42;10;0
0;11,391480;88,608520;0,000000;450;4;42;10;0
0;0,000000;100,000000;0,000000;451;4;42;10;0
0;0,000000;100,000000;0,000000;452;4;42;10;0
0;0,000000;100,000000;0,000000;453;4;42;10;0
0;0,000000;100,000000;0,000000;454;4;42;10;0
0;0,000000;100,000000;0,000000;455;4;42;10;0
0;0,000000;100,000000;0,000000;456;4;42;10;0
0;0,000000;100,000000;0,000000;457;4;42;10;0
0;0,000000;100,000000;0,000000;458;4;42;10;0
0;0,000000;100,000000;0,000000;459;4;42;10;0
0;43,082750;56,917250;0,000000;460;4;42;5;0
0;0,000000;90,302530;9,697470;461;4;42;10;0
0;0,000000;100,000000;0,000000;462;4;42;10;0
0;0,000000;0,000000;100,000000;463;4;42;16;0
0;0,000000;100,000000;0,000000;464;4;42;10;0
0;0,000000;100,000000;0,000000;465;4;42;10;0
0;0,000000;0,000000;100,000000;466;4;42;16;0
0;0,000000;100,000000;0,000000;467;4;42;10;0
0;0,000000;0,073240;99,926760;468;4;42;16;0
0;0,000000;100,000000;0,000000;469;4;43;10;0
0;0,000000;0,000000;100,000000;470;4;42;16;0
0;0,000000;0,000000;100,000000;471;4;42;16;0
0;16,041720;57,583230;26,375050;472;4;42;12;0
0;0,000000;0,000000;100,000000;473;4;42;16;0
0;0,000000;0,000000;100,000000;474;4;42;16;0
0;0,000000;53,793200;46,206800;475;4;43;12;0
0;0,000000;6,035210;93,964790;476;4;42;16;0
0;0,000000;0,000000;100,000000;477;4;42;16;0
0;0,000000;1,139110;98,860890;478;4;42;16;0
0;21,710750;26,575640;51,713600;479;4;42;14;0
0;0,000000;7,459770;92,540230;480;4;43;16;0
0;0,000000;100,000000;0,000000;481;4;43;10;0
0;0,000000;100,000000;0,000000;482;4;43;10;0
0;0,000000;100,000000;0,000000;483;4;42;10;0
0;0,000000;100,000000;0,000000;484;4;42;10;0
0;0,000000;100,000000;0,000000;485;4;42;10;0
0;0,000000;100,000000;0,000000;486;4;42;10;0
0;0,000000;15,880040;84,119960;487;4;42;16;0
0;33,620220;66,379780;0,000000;488;4;42;5;0
0;4,912730;95,087270;0,000000;489;4;42;10;0
0;100,000000;0,000000;0,000000;490;4;42;1;0
0;68,441210;31,558790;0,000000;491;4;42;2;0
0;0,000000;100,000000;0,000000;492;4;42;10;0
0;0,000000;100,000000;0,000000;493;4;42;10;0
0;0,000000;100,000000;0,000000;494;4;42;10;0
0;0,000000;100,000000;0,000000;495;4;42;10;0
0;0,000000;100,000000;0,000000;496;4;42;10;0
0;0,000000;100,000000;0,000000;497;4;42;10;0
0;100,000000;0,000000;0,000000;498;4;42;1;0
0;0,000000;100,000000;0,000000;499;4;42;10;0
0;100,000000;0,000000;0,000000;500;4;42;1;0
0;0,000000;100,000000;0,000000;501;4;42;10;0
0;0,000000;100,000000;0,000000;502;4;42;10;0
0;14,382920;85,617080;0,000000;503;4;42;10;0
0;0,000000;0,000000;100,000000;504;4;42;16;0
0;92,137900;7,862100;0,000000;505;4;42;1;0
0;0,000000;100,000000;0,000000;506;4;42;10;0
0;0,000000;100,000000;0,000000;507;4;42;10;0
0;0,000000;100,000000;0,000000;508;4;42;10;0
0;0,000000;88,655330;11,344670;509;4;42;10;0
0;0,000000;11,889720;88,110280;510;4;42;16;0
0;0,000000;100,000000;0,000000;511;4;42;10;0
0;12,170210;87,829790;0,000000;512;4;42;10;0
0;0,000000;0,000000;100,000000;513;4;42;16;0
0;0,000000;100,000000;0,000000;514;4;42;10;0
0;0,000000;95,255530;4,744470;515;4;42;10;0
